d,r,t,e,a,b,n,defect_rad
40,2,2,20,4,121,125,1
40,4,4,10,1,80,81,1
40,4,4,10,3,125,128,1
40,13,4,10,1,80,81,13
40,13,4,10,3,125,128,13
40,17,4,10,1,80,81,17
40,17,4,10,3,125,128,17
40,19,4,10,1,80,81,19
40,19,4,10,3,125,128,19
40,23,2,20,4,121,125,23
40,23,4,10,1,80,81,23
40,23,4,10,3,125,128,23
40,26,4,10,1,80,81,13
40,26,4,10,3,125,128,13
40,29,2,20,4,121,125,29
40,29,4,10,1,80,81,29
40,29,4,10,3,125,128,29
40,31,2,20,4,121,125,31
40,31,4,10,1,80,81,31
40,31,4,10,3,125,128,31
40,34,4,10,1,80,81,17
40,34,4,10,3,125,128,17
40,37,2,20,4,121,125,37
40,37,4,10,1,80,81,37
40,37,4,10,3,125,128,37
40,38,4,10,1,80,81,19
40,38,4,10,3,125,128,19
40,41,2,20,4,121,125,41
40,41,4,10,1,80,81,41
40,41,4,10,3,125,128,41
40,43,1,40,1,48,49,43
40,43,1,40,4,45,49,43
40,43,1,40,9,40,49,43
40,43,1,40,24,25,49,43
40,43,1,40,1,49,50,43
40,43,1,40,5,49,54,43
40,43,1,40,1,63,64,43
40,43,1,40,15,49,64,43
40,43,1,40,1,80,81,43
40,43,1,40,25,56,81,43
40,43,1,40,32,49,81,43
40,43,1,40,27,98,125,43
40,43,1,40,1,125,126,43
40,43,1,40,3,125,128,43
40,43,2,20,4,121,125,43
40,43,4,10,1,80,81,43
40,43,4,10,3,125,128,43
40,46,4,10,1,80,81,23
40,47,1,40,1,48,49,47
40,47,1,40,4,45,49,47
40,47,1,40,9,40,49,47
40,47,1,40,24,25,49,47
40,47,1,40,1,49,50,47
40,47,1,40,5,49,54,47
40,47,1,40,1,63,64,47
40,47,1,40,15,49,64,47
40,47,1,40,1,80,81,47
40,47,1,40,25,56,81,47
40,47,1,40,32,49,81,47
40,47,4,10,1,80,81,47
40,52,4,10,1,80,81,13
40,53,1,40,1,48,49,53
40,53,1,40,4,45,49,53
40,53,1,40,9,40,49,53
40,53,1,40,24,25,49,53
40,53,1,40,1,49,50,53
40,53,1,40,5,49,54,53
40,53,1,40,1,63,64,53
40,53,1,40,15,49,64,53
40,53,1,40,1,80,81,53
40,53,1,40,25,56,81,53
40,53,1,40,32,49,81,53
40,53,4,10,1,80,81,53
40,58,4,10,1,80,81,29
40,59,1,40,1,48,49,59
40,59,1,40,4,45,49,59
40,59,1,40,9,40,49,59
40,59,1,40,24,25,49,59
40,59,1,40,1,49,50,59
40,59,1,40,5,49,54,59
40,59,1,40,1,63,64,59
40,59,1,40,15,49,64,59
40,59,1,40,1,80,81,59
40,59,1,40,25,56,81,59
40,59,1,40,32,49,81,59
40,59,4,10,1,80,81,59
40,61,1,40,1,48,49,61
40,61,1,40,4,45,49,61
40,61,1,40,9,40,49,61
40,61,1,40,24,25,49,61
40,61,1,40,1,49,50,61
40,61,1,40,5,49,54,61
40,61,1,40,1,63,64,61
40,61,1,40,15,49,64,61
40,61,1,40,1,80,81,61
40,61,1,40,25,56,81,61
40,61,1,40,32,49,81,61
40,61,4,10,1,80,81,61
40,62,4,10,1,80,81,31
40,67,1,40,1,48,49,67
40,67,1,40,4,45,49,67
40,67,1,40,9,40,49,67
40,67,1,40,24,25,49,67
40,67,1,40,1,49,50,67
40,67,1,40,5,49,54,67
40,67,1,40,1,63,64,67
40,67,1,40,15,49,64,67
40,67,1,40,1,80,81,67
40,67,1,40,25,56,81,67
40,67,1,40,32,49,81,67
40,67,4,10,1,80,81,67
40,68,4,10,1,80,81,17
40,71,1,40,1,48,49,71
40,71,1,40,4,45,49,71
40,71,1,40,9,40,49,71
40,71,1,40,24,25,49,71
40,71,1,40,1,49,50,71
40,71,1,40,5,49,54,71
40,71,1,40,1,63,64,71
40,71,1,40,15,49,64,71
40,73,1,40,1,48,49,73
40,73,1,40,4,45,49,73
40,73,1,40,9,40,49,73
40,73,1,40,24,25,49,73
40,73,1,40,1,49,50,73
40,73,1,40,5,49,54,73
40,73,1,40,1,63,64,73
40,73,1,40,15,49,64,73
40,79,1,40,1,48,49,79
40,79,1,40,4,45,49,79
40,79,1,40,9,40,49,79
40,79,1,40,24,25,49,79
40,79,1,40,1,49,50,79
40,79,1,40,5,49,54,79
40,79,1,40,1,63,64,79
40,79,1,40,15,49,64,79
40,83,1,40,1,48,49,83
40,83,1,40,4,45,49,83
40,83,1,40,9,40,49,83
40,83,1,40,24,25,49,83
40,83,1,40,1,49,50,83
40,83,1,40,5,49,54,83
40,83,1,40,1,63,64,83
40,83,1,40,15,49,64,83
40,89,1,40,1,48,49,89
40,89,1,40,4,45,49,89
40,89,1,40,9,40,49,89
40,89,1,40,24,25,49,89
40,89,1,40,1,49,50,89
40,89,1,40,5,49,54,89
40,97,1,40,1,48,49,97
40,97,1,40,4,45,49,97
40,97,1,40,9,40,49,97
40,97,1,40,24,25,49,97
40,97,1,40,1,49,50,97
40,97,1,40,5,49,54,97
40,101,1,40,1,48,49,101
40,101,1,40,4,45,49,101
40,101,1,40,9,40,49,101
40,101,1,40,24,25,49,101
40,101,1,40,1,49,50,101
40,101,1,40,5,49,54,101
40,103,1,40,1,48,49,103
40,103,1,40,4,45,49,103
40,103,1,40,9,40,49,103
40,103,1,40,24,25,49,103
40,103,1,40,1,49,50,103
40,103,1,40,5,49,54,103
40,107,1,40,1,48,49,107
40,107,1,40,4,45,49,107
40,107,1,40,9,40,49,107
40,107,1,40,24,25,49,107
40,107,1,40,1,49,50,107
40,109,1,40,1,48,49,109
40,109,1,40,4,45,49,109
40,109,1,40,9,40,49,109
40,109,1,40,24,25,49,109
40,109,1,40,1,49,50,109
40,113,1,40,1,48,49,113
40,113,1,40,4,45,49,113
40,113,1,40,9,40,49,113
40,113,1,40,24,25,49,113
42,1,1,42,1,48,49,1
42,1,1,42,16,33,49,1
42,1,1,42,22,27,49,1
42,1,1,42,1,63,64,1
42,1,1,42,4,77,81,1
42,1,1,42,32,49,81,1
42,1,1,42,7,81,88,1
42,1,1,42,1,98,99,1
42,1,1,42,9,112,121,1
42,1,1,42,49,72,121,1
42,1,1,42,7,121,128,1
42,1,1,42,1,242,243,1
42,1,1,42,9,343,352,1
42,1,1,42,27,512,539,1
42,1,1,42,8,1323,1331,1
42,47,1,42,1,48,49,47
42,47,1,42,16,33,49,47
42,47,1,42,22,27,49,47
42,47,1,42,1,63,64,47
42,47,1,42,4,77,81,47
42,47,1,42,32,49,81,47
42,47,1,42,7,81,88,47
42,47,1,42,1,98,99,47
42,47,1,42,9,112,121,47
42,47,1,42,49,72,121,47
42,53,1,42,1,48,49,53
42,53,1,42,16,33,49,53
42,53,1,42,22,27,49,53
42,53,1,42,1,63,64,53
42,53,1,42,4,77,81,53
42,53,1,42,32,49,81,53
42,53,1,42,7,81,88,53
42,53,1,42,1,98,99,53
42,59,1,42,1,48,49,59
42,59,1,42,16,33,49,59
42,59,1,42,22,27,49,59
42,59,1,42,1,63,64,59
42,59,1,42,4,77,81,59
42,59,1,42,32,49,81,59
42,59,1,42,7,81,88,59
42,59,1,42,1,98,99,59
42,61,1,42,1,48,49,61
42,61,1,42,16,33,49,61
42,61,1,42,22,27,49,61
42,61,1,42,1,63,64,61
42,61,1,42,4,77,81,61
42,61,1,42,32,49,81,61
42,61,1,42,7,81,88,61
42,67,1,42,1,48,49,67
42,67,1,42,16,33,49,67
42,67,1,42,22,27,49,67
42,67,1,42,1,63,64,67
42,67,1,42,4,77,81,67
42,67,1,42,32,49,81,67
42,71,1,42,1,48,49,71
42,71,1,42,16,33,49,71
42,71,1,42,22,27,49,71
42,71,1,42,1,63,64,71
42,71,1,42,4,77,81,71
42,71,1,42,32,49,81,71
42,73,1,42,1,48,49,73
42,73,1,42,16,33,49,73
42,73,1,42,22,27,49,73
42,73,1,42,1,63,64,73
42,79,1,42,1,48,49,79
42,79,1,42,16,33,49,79
42,79,1,42,22,27,49,79
42,79,1,42,1,63,64,79
42,83,1,42,1,48,49,83
42,83,1,42,16,33,49,83
42,83,1,42,22,27,49,83
42,83,1,42,1,63,64,83
42,89,1,42,1,48,49,89
42,89,1,42,16,33,49,89
42,89,1,42,22,27,49,89
42,89,1,42,1,63,64,89
42,97,1,42,1,48,49,97
42,97,1,42,16,33,49,97
42,97,1,42,22,27,49,97
42,101,1,42,1,48,49,101
42,101,1,42,16,33,49,101
42,101,1,42,22,27,49,101
42,103,1,42,1,48,49,103
42,103,1,42,16,33,49,103
42,103,1,42,22,27,49,103
42,107,1,42,1,48,49,107
42,107,1,42,16,33,49,107
42,107,1,42,22,27,49,107
42,109,1,42,1,48,49,109
42,109,1,42,16,33,49,109
42,109,1,42,22,27,49,109
42,113,1,42,1,48,49,113
42,113,1,42,16,33,49,113
42,113,1,42,22,27,49,113
48,1,1,48,1,80,81,1
48,1,1,48,3,125,128,1
48,2,2,24,13,243,256,1
48,4,4,12,1,63,64,1
48,4,4,12,32,49,81,1
48,17,4,12,1,63,64,17
48,17,4,12,32,49,81,17
48,19,4,12,1,63,64,19
48,19,4,12,32,49,81,19
48,23,4,12,1,63,64,23
48,23,4,12,32,49,81,23
48,29,4,12,1,63,64,29
48,29,4,12,32,49,81,29
48,31,4,12,1,63,64,31
48,31,4,12,32,49,81,31
48,34,4,12,1,63,64,17
48,34,4,12,32,49,81,17
48,37,4,12,1,63,64,37
48,37,4,12,32,49,81,37
48,38,4,12,1,63,64,19
48,38,4,12,32,49,81,19
48,41,4,12,1,63,64,41
48,41,4,12,32,49,81,41
48,43,4,12,1,63,64,43
48,43,4,12,32,49,81,43
48,46,4,12,1,63,64,23
48,46,4,12,32,49,81,23
48,47,4,12,1,63,64,47
48,47,4,12,32,49,81,47
48,53,1,48,1,80,81,53
48,53,4,12,1,63,64,53
48,53,4,12,32,49,81,53
48,58,4,12,1,63,64,29
48,58,4,12,32,49,81,29
48,59,1,48,1,80,81,59
48,59,4,12,1,63,64,59
48,59,4,12,32,49,81,59
48,61,1,48,1,80,81,61
48,61,4,12,1,63,64,61
48,61,4,12,32,49,81,61
48,62,4,12,1,63,64,31
48,62,4,12,32,49,81,31
48,67,1,48,1,80,81,67
48,67,4,12,1,63,64,67
48,67,4,12,32,49,81,67
48,68,4,12,1,63,64,17
48,68,4,12,32,49,81,17
48,71,1,48,1,80,81,71
48,71,4,12,1,63,64,71
48,71,4,12,32,49,81,71
48,73,1,48,1,80,81,73
48,73,4,12,1,63,64,73
48,73,4,12,32,49,81,73
48,74,4,12,1,63,64,37
48,74,4,12,32,49,81,37
48,76,4,12,1,63,64,19
48,76,4,12,32,49,81,19
48,79,1,48,1,80,81,79
48,79,4,12,1,63,64,79
48,79,4,12,32,49,81,79
48,82,4,12,1,63,64,41
48,82,4,12,32,49,81,41
48,83,4,12,1,63,64,83
48,86,4,12,1,63,64,43
48,89,4,12,1,63,64,89
48,92,4,12,1,63,64,23
48,94,4,12,1,63,64,47
48,97,4,12,1,63,64,97
48,101,4,12,1,63,64,101
48,103,4,12,1,63,64,103
50,1,1,50,1,64,65,1
50,5,5,10,1,80,81,1
50,5,5,10,3,125,128,1
50,13,5,10,1,80,81,13
50,13,5,10,3,125,128,13
50,17,5,10,1,80,81,17
50,17,5,10,3,125,128,17
50,19,5,10,1,80,81,19
50,19,5,10,3,125,128,19
50,23,5,10,1,80,81,23
50,23,5,10,3,125,128,23
50,29,5,10,1,80,81,29
50,29,5,10,3,125,128,29
50,31,5,10,1,80,81,31
50,31,5,10,3,125,128,31
50,37,5,10,1,80,81,37
50,37,5,10,3,125,128,37
50,41,5,10,1,80,81,41
50,41,5,10,3,125,128,41
50,43,5,10,1,80,81,43
50,43,5,10,3,125,128,43
50,47,5,10,1,80,81,47
50,47,5,10,3,125,128,47
50,53,1,50,1,64,65,53
50,53,5,10,1,80,81,53
50,53,5,10,3,125,128,53
50,59,1,50,1,64,65,59
50,59,5,10,1,80,81,59
50,61,1,50,1,64,65,61
50,61,5,10,1,80,81,61
50,65,5,10,1,80,81,13
50,67,1,50,1,64,65,67
50,67,5,10,1,80,81,67
50,71,1,50,1,64,65,71
50,71,5,10,1,80,81,71
50,73,1,50,1,64,65,73
50,73,5,10,1,80,81,73
50,79,1,50,1,64,65,79
50,79,5,10,1,80,81,79
50,83,1,50,1,64,65,83
50,83,5,10,1,80,81,83
50,85,5,10,1,80,81,17
50,89,1,50,1,64,65,89
50,97,1,50,1,64,65,97
50,101,1,50,1,64,65,101
50,103,1,50,1,64,65,103
50,107,1,50,1,64,65,107
54,1,1,54,1,63,64,1
54,1,1,54,32,49,81,1
54,3,3,18,1,80,81,1
54,3,3,18,3,125,128,1
54,23,3,18,1,80,81,23
54,23,3,18,3,125,128,23
54,29,3,18,1,80,81,29
54,29,3,18,3,125,128,29
54,31,3,18,1,80,81,31
54,31,3,18,3,125,128,31
54,37,3,18,1,80,81,37
54,37,3,18,3,125,128,37
54,41,3,18,1,80,81,41
54,41,3,18,3,125,128,41
54,43,3,18,1,80,81,43
54,43,3,18,3,125,128,43
54,47,3,18,1,80,81,47
54,47,3,18,3,125,128,47
54,53,3,18,1,80,81,53
54,53,3,18,3,125,128,53
54,59,1,54,1,63,64,59
54,59,1,54,32,49,81,59
54,59,3,18,1,80,81,59
54,59,3,18,3,125,128,59
54,61,1,54,1,63,64,61
54,61,1,54,32,49,81,61
54,61,3,18,1,80,81,61
54,67,1,54,1,63,64,67
54,67,1,54,32,49,81,67
54,67,3,18,1,80,81,67
54,69,3,18,1,80,81,23
54,71,1,54,1,63,64,71
54,71,1,54,32,49,81,71
54,71,3,18,1,80,81,71
54,73,1,54,1,63,64,73
54,73,1,54,32,49,81,73
54,73,3,18,1,80,81,73
54,79,1,54,1,63,64,79
54,79,1,54,32,49,81,79
54,79,3,18,1,80,81,79
54,83,1,54,1,63,64,83
54,83,1,54,32,49,81,83
54,83,3,18,1,80,81,83
54,87,3,18,1,80,81,29
54,89,1,54,1,63,64,89
54,89,1,54,32,49,81,89
54,89,3,18,1,80,81,89
54,93,3,18,1,80,81,31
54,97,1,54,1,63,64,97
54,101,1,54,1,63,64,101
54,103,1,54,1,63,64,103
54,107,1,54,1,63,64,107
54,109,1,54,1,63,64,109
54,113,1,54,1,63,64,113
56,2,2,28,1,63,64,1
56,2,2,28,15,49,64,1
56,2,2,28,1,80,81,1
56,2,2,28,25,56,81,1
56,2,2,28,32,49,81,1
56,2,2,28,27,98,125,1
56,2,2,28,1,125,126,1
56,2,2,28,3,125,128,1
56,2,2,28,7,128,135,1
56,2,2,28,64,125,189,1
56,2,2,28,1,224,225,1
56,2,2,28,2,243,245,1
56,2,2,28,7,243,250,1
56,2,2,28,81,175,256,1
56,2,2,28,100,243,343,1
56,2,2,28,32,343,375,1
56,2,2,28,49,576,625,1
56,2,2,28,5,1024,1029,1
56,2,2,28,1,2400,2401,1
56,31,2,28,1,63,64,31
56,31,2,28,15,49,64,31
56,31,2,28,1,80,81,31
56,31,2,28,25,56,81,31
56,31,2,28,32,49,81,31
56,31,2,28,27,98,125,31
56,31,2,28,1,125,126,31
56,31,2,28,3,125,128,31
56,31,2,28,7,128,135,31
56,31,2,28,64,125,189,31
56,31,2,28,1,224,225,31
56,31,2,28,2,243,245,31
56,31,2,28,7,243,250,31
56,37,2,28,1,63,64,37
56,37,2,28,15,49,64,37
56,37,2,28,1,80,81,37
56,37,2,28,25,56,81,37
56,37,2,28,32,49,81,37
56,37,2,28,27,98,125,37
56,37,2,28,1,125,126,37
56,37,2,28,3,125,128,37
56,37,2,28,7,128,135,37
56,37,2,28,64,125,189,37
56,41,2,28,1,63,64,41
56,41,2,28,15,49,64,41
56,41,2,28,1,80,81,41
56,41,2,28,25,56,81,41
56,41,2,28,32,49,81,41
56,41,2,28,27,98,125,41
56,41,2,28,1,125,126,41
56,41,2,28,3,125,128,41
56,41,2,28,7,128,135,41
56,41,2,28,64,125,189,41
56,43,2,28,1,63,64,43
56,43,2,28,15,49,64,43
56,43,2,28,1,80,81,43
56,43,2,28,25,56,81,43
56,43,2,28,32,49,81,43
56,43,2,28,27,98,125,43
56,43,2,28,1,125,126,43
56,43,2,28,3,125,128,43
56,43,2,28,7,128,135,43
56,47,2,28,1,63,64,47
56,47,2,28,15,49,64,47
56,47,2,28,1,80,81,47
56,47,2,28,25,56,81,47
56,47,2,28,32,49,81,47
56,47,2,28,27,98,125,47
56,47,2,28,1,125,126,47
56,47,2,28,3,125,128,47
56,47,2,28,7,128,135,47
56,53,2,28,1,63,64,53
56,53,2,28,15,49,64,53
56,53,2,28,1,80,81,53
56,53,2,28,25,56,81,53
56,53,2,28,32,49,81,53
56,53,2,28,27,98,125,53
56,53,2,28,1,125,126,53
56,53,2,28,3,125,128,53
56,53,2,28,7,128,135,53
56,59,2,28,1,63,64,59
56,59,2,28,15,49,64,59
56,59,2,28,1,80,81,59
56,59,2,28,25,56,81,59
56,59,2,28,32,49,81,59
56,59,2,28,27,98,125,59
56,59,2,28,1,125,126,59
56,59,2,28,3,125,128,59
56,61,2,28,1,63,64,61
56,61,2,28,15,49,64,61
56,61,2,28,1,80,81,61
56,61,2,28,25,56,81,61
56,61,2,28,32,49,81,61
56,61,2,28,27,98,125,61
56,61,2,28,1,125,126,61
56,61,2,28,3,125,128,61
56,62,2,28,1,63,64,31
56,62,2,28,15,49,64,31
56,62,2,28,1,80,81,31
56,62,2,28,25,56,81,31
56,62,2,28,32,49,81,31
56,62,2,28,27,98,125,31
56,62,2,28,1,125,126,31
56,67,2,28,1,63,64,67
56,67,2,28,15,49,64,67
56,67,2,28,1,80,81,67
56,67,2,28,25,56,81,67
56,67,2,28,32,49,81,67
56,71,2,28,1,63,64,71
56,71,2,28,15,49,64,71
56,71,2,28,1,80,81,71
56,71,2,28,25,56,81,71
56,71,2,28,32,49,81,71
56,73,2,28,1,63,64,73
56,73,2,28,15,49,64,73
56,73,2,28,1,80,81,73
56,73,2,28,25,56,81,73
56,73,2,28,32,49,81,73
56,74,2,28,1,63,64,37
56,74,2,28,15,49,64,37
56,74,2,28,1,80,81,37
56,74,2,28,25,56,81,37
56,74,2,28,32,49,81,37
56,79,2,28,1,63,64,79
56,79,2,28,15,49,64,79
56,79,2,28,1,80,81,79
56,79,2,28,25,56,81,79
56,79,2,28,32,49,81,79
56,82,2,28,1,63,64,41
56,82,2,28,15,49,64,41
56,82,2,28,1,80,81,41
56,82,2,28,25,56,81,41
56,82,2,28,32,49,81,41
56,83,2,28,1,63,64,83
56,83,2,28,15,49,64,83
56,83,2,28,1,80,81,83
56,83,2,28,25,56,81,83
56,83,2,28,32,49,81,83
56,86,2,28,1,63,64,43
56,86,2,28,15,49,64,43
56,86,2,28,1,80,81,43
56,86,2,28,25,56,81,43
56,86,2,28,32,49,81,43
56,89,2,28,1,63,64,89
56,89,2,28,15,49,64,89
56,89,2,28,1,80,81,89
56,89,2,28,25,56,81,89
56,89,2,28,32,49,81,89
56,94,2,28,1,63,64,47
56,94,2,28,15,49,64,47
56,94,2,28,1,80,81,47
56,94,2,28,25,56,81,47
56,94,2,28,32,49,81,47
56,97,2,28,1,63,64,97
56,97,2,28,15,49,64,97
56,101,2,28,1,63,64,101
56,101,2,28,15,49,64,101
56,103,2,28,1,63,64,103
56,103,2,28,15,49,64,103
56,106,2,28,1,63,64,53
56,106,2,28,15,49,64,53
56,107,2,28,1,63,64,107
56,107,2,28,15,49,64,107
56,109,2,28,1,63,64,109
56,109,2,28,15,49,64,109
56,113,2,28,1,63,64,113
56,113,2,28,15,49,64,113
56,118,2,28,1,63,64,59
56,118,2,28,15,49,64,59
56,122,2,28,1,63,64,61
56,122,2,28,15,49,64,61
58,1,1,58,1,80,81,1
58,1,1,58,9,116,125,1
58,1,1,58,29,96,125,1
58,1,1,58,3,125,128,1
58,1,1,58,1,144,145,1
58,1,1,58,64,81,145,1
58,1,1,58,5,256,261,1
58,1,1,58,4,725,729,1
58,1,1,58,216,625,841,1
58,61,1,58,1,80,81,61
58,61,1,58,9,116,125,61
58,61,1,58,29,96,125,61
58,61,1,58,3,125,128,61
58,67,1,58,1,80,81,67
58,71,1,58,1,80,81,71
58,73,1,58,1,80,81,73
58,79,1,58,1,80,81,79
58,83,1,58,1,80,81,83
58,89,1,58,1,80,81,89
58,97,1,58,1,80,81,97
60,1,1,60,1,80,81,1
60,1,1,60,31,50,81,1
60,1,1,60,1,124,125,1
60,1,1,60,32,93,125,1
60,1,1,60,3,125,128,1
60,1,1,60,27,128,155,1
60,1,1,60,5,243,248,1
60,1,1,60,31,225,256,1
60,1,1,60,1,960,961,1
60,2,2,30,1,80,81,1
60,2,2,30,3,125,128,1
60,3,3,20,4,121,125,1
60,5,5,12,1,63,64,1
60,5,5,12,32,49,81,1
60,6,6,10,1,80,81,1
60,6,6,10,3,125,128,1
60,13,6,10,1,80,81,13
60,13,6,10,3,125,128,13
60,17,5,12,1,63,64,17
60,17,5,12,32,49,81,17
60,17,6,10,1,80,81,17
60,17,6,10,3,125,128,17
60,19,5,12,1,63,64,19
60,19,5,12,32,49,81,19
60,19,6,10,1,80,81,19
60,19,6,10,3,125,128,19
60,23,3,20,4,121,125,23
60,23,5,12,1,63,64,23
60,23,5,12,32,49,81,23
60,23,6,10,1,80,81,23
60,23,6,10,3,125,128,23
60,26,6,10,1,80,81,13
60,26,6,10,3,125,128,13
60,29,3,20,4,121,125,29
60,29,5,12,1,63,64,29
60,29,5,12,32,49,81,29
60,29,6,10,1,80,81,29
60,29,6,10,3,125,128,29
60,31,3,20,4,121,125,31
60,31,5,12,1,63,64,31
60,31,5,12,32,49,81,31
60,31,6,10,1,80,81,31
60,31,6,10,3,125,128,31
60,34,6,10,1,80,81,17
60,34,6,10,3,125,128,17
60,37,2,30,1,80,81,37
60,37,2,30,3,125,128,37
60,37,3,20,4,121,125,37
60,37,5,12,1,63,64,37
60,37,5,12,32,49,81,37
60,37,6,10,1,80,81,37
60,37,6,10,3,125,128,37
60,38,6,10,1,80,81,19
60,38,6,10,3,125,128,19
60,39,6,10,1,80,81,13
60,39,6,10,3,125,128,13
60,41,2,30,1,80,81,41
60,41,2,30,3,125,128,41
60,41,3,20,4,121,125,41
60,41,5,12,1,63,64,41
60,41,5,12,32,49,81,41
60,41,6,10,1,80,81,41
60,41,6,10,3,125,128,41
60,43,2,30,1,80,81,43
60,43,2,30,3,125,128,43
60,43,3,20,4,121,125,43
60,43,5,12,1,63,64,43
60,43,5,12,32,49,81,43
60,43,6,10,1,80,81,43
60,43,6,10,3,125,128,43
60,46,6,10,1,80,81,23
60,46,6,10,3,125,128,23
60,47,2,30,1,80,81,47
60,47,2,30,3,125,128,47
60,47,3,20,4,121,125,47
60,47,5,12,1,63,64,47
60,47,5,12,32,49,81,47
60,47,6,10,1,80,81,47
60,47,6,10,3,125,128,47
60,51,6,10,1,80,81,17
60,51,6,10,3,125,128,17
60,53,2,30,1,80,81,53
60,53,2,30,3,125,128,53
60,53,3,20,4,121,125,53
60,53,5,12,1,63,64,53
60,53,5,12,32,49,81,53
60,53,6,10,1,80,81,53
60,53,6,10,3,125,128,53
60,57,6,10,1,80,81,19
60,57,6,10,3,125,128,19
60,58,6,10,1,80,81,29
60,58,6,10,3,125,128,29
60,59,2,30,1,80,81,59
60,59,2,30,3,125,128,59
60,59,3,20,4,121,125,59
60,59,5,12,1,63,64,59
60,59,5,12,32,49,81,59
60,59,6,10,1,80,81,59
60,59,6,10,3,125,128,59
60,61,2,30,1,80,81,61
60,61,2,30,3,125,128,61
60,61,3,20,4,121,125,61
60,61,5,12,1,63,64,61
60,61,5,12,32,49,81,61
60,61,6,10,1,80,81,61
60,61,6,10,3,125,128,61
60,62,6,10,1,80,81,31
60,62,6,10,3,125,128,31
60,67,1,60,1,80,81,67
60,67,1,60,31,50,81,67
60,67,1,60,1,124,125,67
60,67,1,60,32,93,125,67
60,67,2,30,1,80,81,67
60,67,3,20,4,121,125,67
60,67,5,12,1,63,64,67
60,67,5,12,32,49,81,67
60,67,6,10,1,80,81,67
60,69,6,10,1,80,81,23
60,71,1,60,1,80,81,71
60,71,1,60,31,50,81,71
60,71,2,30,1,80,81,71
60,71,5,12,1,63,64,71
60,71,5,12,32,49,81,71
60,71,6,10,1,80,81,71
60,73,1,60,1,80,81,73
60,73,1,60,31,50,81,73
60,73,2,30,1,80,81,73
60,73,5,12,1,63,64,73
60,73,5,12,32,49,81,73
60,73,6,10,1,80,81,73
60,74,2,30,1,80,81,37
60,74,6,10,1,80,81,37
60,78,6,10,1,80,81,13
60,79,1,60,1,80,81,79
60,79,1,60,31,50,81,79
60,79,2,30,1,80,81,79
60,79,5,12,1,63,64,79
60,79,5,12,32,49,81,79
60,79,6,10,1,80,81,79
60,82,2,30,1,80,81,41
60,82,6,10,1,80,81,41
60,83,1,60,1,80,81,83
60,83,1,60,31,50,81,83
60,83,2,30,1,80,81,83
60,83,5,12,1,63,64,83
60,83,5,12,32,49,81,83
60,83,6,10,1,80,81,83
60,85,5,12,1,63,64,17
60,85,5,12,32,49,81,17
60,86,2,30,1,80,81,43
60,86,6,10,1,80,81,43
60,87,6,10,1,80,81,29
60,89,1,60,1,80,81,89
60,89,1,60,31,50,81,89
60,89,2,30,1,80,81,89
60,89,5,12,1,63,64,89
60,89,5,12,32,49,81,89
60,89,6,10,1,80,81,89
60,93,6,10,1,80,81,31
60,94,2,30,1,80,81,47
60,94,6,10,1,80,81,47
60,95,5,12,1,63,64,19
60,95,5,12,32,49,81,19
60,97,1,60,1,80,81,97
60,97,1,60,31,50,81,97
60,97,2,30,1,80,81,97
60,97,5,12,1,63,64,97
60,97,5,12,32,49,81,97
60,97,6,10,1,80,81,97
60,101,1,60,1,80,81,101
60,101,1,60,31,50,81,101
60,101,2,30,1,80,81,101
60,101,5,12,1,63,64,101
60,101,5,12,32,49,81,101
60,101,6,10,1,80,81,101
60,102,6,10,1,80,81,17
60,103,1,60,1,80,81,103
60,103,1,60,31,50,81,103
60,103,2,30,1,80,81,103
60,103,5,12,1,63,64,103
60,103,5,12,32,49,81,103
60,103,6,10,1,80,81,103
60,107,5,12,1,63,64,107
60,109,5,12,1,63,64,109
60,113,5,12,1,63,64,113
60,115,5,12,1,63,64,23
60,127,5,12,1,63,64,127
60,131,5,12,1,63,64,131
66,1,1,66,17,64,81,1
66,1,1,66,32,121,153,1
66,1,1,66,1,242,243,1
66,1,1,66,1,288,289,1
66,1,1,66,33,256,289,1
66,1,1,66,8,289,297,1
66,1,1,66,1,1088,1089,1
66,1,1,66,243,1088,1331,1
66,1,1,66,9,2048,2057,1
66,1,1,66,11,2176,2187,1
66,3,3,22,1,242,243,1
66,29,3,22,1,242,243,29
66,31,3,22,1,242,243,31
66,37,3,22,1,242,243,37
66,71,1,66,17,64,81,71
66,73,1,66,17,64,81,73
66,79,1,66,17,64,81,79
66,83,1,66,17,64,81,83
66,89,1,66,17,64,81,89
66,97,1,66,17,64,81,97
66,101,1,66,17,64,81,101
66,103,1,66,17,64,81,103
66,107,1,66,17,64,81,107
66,109,1,66,17,64,81,109
66,113,1,66,17,64,81,113
68,1,1,68,25,2023,2048,1
68,2,2,34,17,64,81,1
68,2,2,34,1,288,289,1
68,37,2,34,17,64,81,37
68,41,2,34,17,64,81,41
68,43,2,34,17,64,81,43
68,47,2,34,17,64,81,47
68,53,2,34,17,64,81,53
68,59,2,34,17,64,81,59
68,61,2,34,17,64,81,61
68,67,2,34,17,64,81,67
68,71,2,34,17,64,81,71
68,73,2,34,17,64,81,73
68,74,2,34,17,64,81,37
68,79,2,34,17,64,81,79
68,82,2,34,17,64,81,41
68,83,2,34,17,64,81,83
68,86,2,34,17,64,81,43
68,89,2,34,17,64,81,89
68,94,2,34,17,64,81,47
68,97,2,34,17,64,81,97
68,101,2,34,17,64,81,101
